	txNomeParlamentar	ideCadastro	sgUF	sgPartido	txtDescricao	txtDescricaoEspecificacao	txtFornecedor	txtCNPJCPF	datEmissao	vlrLiquido	numMes	numAno	txtPassageiro	nuDeputadoId	ideDocumento	urlDocumento
178434	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-15 00:00:00	130.89	2	2019	Beto Pereira	3432	1636731	
178435	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-15 00:00:00	268.49	2	2019	Beto Pereira	3432	1636732	
178436	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-15 00:00:00	130.89	2	2019	Beto Pereira	3432	1636733	
178437	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-27 00:00:00	128.49	2	2019	GONÇALVES/THIAGO	3432	1641204	
178438	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AVIANCA	025.758.290/0014-8	2019-02-27 00:00:00	470.89	2	2019	ARDENGHI/RODRIGO	3432	1641205	
178439	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AZUL	092.962.950/0016-0	2019-03-28 00:00:00	773.39	3	2019	Beto Pereira	3432	1651318	
178440	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AZUL	092.962.950/0016-0	2019-10-04 00:00:00	552.57	10	2019	Beto Pereira	3432	1704611	
178441	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AZUL	092.962.950/0016-0	2019-05-07 00:00:00	797.39	5	2019	Beto Pereira	3432	1663600	
178442	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AZUL	092.962.950/0016-0	2019-02-28 00:00:00	661.35	2	2019	Beto Pereira	3432	1644896	
178443	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AZUL	092.962.950/0016-0	2019-11-05 00:00:00	462.57	11	2019	Beto Pereira	3432	1711823	
178444	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AZUL	092.962.950/0016-0	2019-05-21 00:00:00	705.39	5	2019	Beto Pereira	3432	1672739	
178445	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AZUL	092.962.950/0016-0	2019-04-24 00:00:00	300.0	4	2019	Beto Pereira	3432	1660883	
178446	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AZUL	092.962.950/0016-0	2019-12-04 00:00:00	938.57	12	2019	Beto Pereira	3432	1717850	
178447	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AZUL	092.962.950/0016-0	2019-11-05 00:00:00	325.57	11	2019	Beto Pereira	3432	1711825	
178448	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AZUL	092.962.950/0016-0	2019-11-05 00:00:00	350.0	11	2019	Beto Pereira	3432	1711824	
178449	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - AZUL	092.962.950/0016-0	2019-12-02 00:00:00	831.35	12	2019	Beto Pereira	3432	1717770	
178450	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-02-11 00:00:00	1164.39	2	2019	Beto Pereira	3432	1639382	
178451	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-04-09 00:00:00	30.0	4	2019	Beto Pereira	3432	1656790	
178452	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-04-09 00:00:00	688.39	4	2019	Beto Pereira	3432	1657035	
178453	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-11-22 00:00:00	779.57	11	2019	Beto Pereira	3432	1713799	
178454	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-11-05 00:00:00	826.79	11	2019	Beto Pereira	3432	1712632	
178455	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-11-06 00:00:00	66.0	11	2019	Beto Pereira	3432	1712343	
178456	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-11-06 00:00:00	332.0	11	2019	Beto Pereira	3432	1712412	
178457	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-09-10 00:00:00	651.57	9	2019	Beto Pereira	3432	1700627	
178458	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-09-02 00:00:00	2246.87	9	2019	Beto Pereira	3432	1699967	
178459	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-09-06 00:00:00	636.57	9	2019	Beto Pereira	3432	1699493	
178460	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-09-19 00:00:00	331.0	9	2019	Beto Pereira	3432	1701191	
178461	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-10-16 00:00:00	124.0	10	2019	Beto Pereira	3432	1708317	
178462	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-12-12 00:00:00	-116.0	12	2019	Beto Pereira	3432	1718463	
178463	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-09-26 00:00:00	-41.65	9	2019	Beto Pereira	3432	1702357	
178464	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-08-23 00:00:00	-483.13	8	2019	Beto Pereira	3432	1698855	
178465	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-08-23 00:00:00	-39.0	8	2019	Beto Pereira	3432	1698903	
178466	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - GOL	075.756.510/0015-9	2019-10-16 00:00:00	-66.0	10	2019	Beto Pereira	3432	1708887	
178467	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-05 00:00:00	30.0	2	2019	Beto Pereira	3432	1641624	
178468	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-12 00:00:00	30.0	2	2019	Beto Pereira	3432	1641703	
178469	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-14 00:00:00	30.0	2	2019	Beto Pereira	3432	1641765	
178470	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-14 00:00:00	30.0	2	2019	Beto Pereira	3432	1641766	
178471	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-18 00:00:00	30.0	2	2019	Beto Pereira	3432	1641800	
178472	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-04-09 00:00:00	30.0	4	2019	Beto Pereira	3432	1654334	
178473	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-04-26 00:00:00	30.0	4	2019	Beto Pereira	3432	1661196	
178474	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-09 00:00:00	20.0	5	2019	Beto Pereira	3432	1663921	
178475	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-10 00:00:00	30.0	5	2019	Beto Pereira	3432	1663934	
178476	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-17 00:00:00	30.0	5	2019	Beto Pereira	3432	1666403	
178477	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-17 00:00:00	30.0	5	2019	Beto Pereira	3432	1666406	
178478	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-20 00:00:00	30.0	5	2019	Beto Pereira	3432	1666428	
178479	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-21 00:00:00	30.0	5	2019	Beto Pereira	3432	1667426	
178480	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-21 00:00:00	30.0	5	2019	CAMILA SR CAVALCANTE BASTOS B	3432	1667429	
178481	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-21 00:00:00	30.0	5	2019	CAMILA SR CAVALCANTE BASTOS B	3432	1667430	
178482	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-06-05 00:00:00	30.0	6	2019	Beto Pereira	3432	1673146	
178483	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-06-24 00:00:00	30.0	6	2019	Beto Pereira	3432	1676376	
178484	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-06-24 00:00:00	35.0	6	2019	Beto Pereira	3432	1676377	
178485	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-06-05 00:00:00	551.79	6	2019	Beto Pereira	3432	1673581	
178486	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-06-05 00:00:00	339.39	6	2019	Beto Pereira	3432	1673583	
178487	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-06-11 00:00:00	526.4	6	2019	Beto Pereira	3432	1674177	
178488	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-06-13 00:00:00	750.49	6	2019	Beto Pereira	3432	1674347	
178489	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-06-14 00:00:00	722.49	6	2019	Beto Pereira	3432	1674557	
178490	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-07-04 00:00:00	1159.39	7	2019	Beto Pereira	3432	1689079	
178491	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-07-05 00:00:00	215.9	7	2019	Beto Pereira	3432	1689135	
178492	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-07-05 00:00:00	38.0	7	2019	Beto Pereira	3432	1689139	
178493	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-07-10 00:00:00	1540.39	7	2019	Beto Pereira	3432	1694565	
178494	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-07-10 00:00:00	1174.39	7	2019	Beto Pereira	3432	1694567	
178495	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-07-11 00:00:00	314.4	7	2019	Beto Pereira	3432	1694714	
178496	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-07-16 00:00:00	777.79	7	2019	Beto Pereira	3432	1695179	
178497	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-08-16 00:00:00	471.97	8	2019	Beto Pereira	3432	1694136	
178498	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-08-16 00:00:00	1230.57	8	2019	Beto Pereira	3432	1694139	
178499	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-08-16 00:00:00	535.57	8	2019	Beto Pereira	3432	1694146	
178500	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-08-16 00:00:00	664.79	8	2019	Beto Pereira	3432	1694147	
178501	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-08-16 00:00:00	360.57	8	2019	Beto Pereira	3432	1694150	
178502	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-08-16 00:00:00	777.79	8	2019	Beto Pereira	3432	1694152	
178503	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-08-16 00:00:00	566.57	8	2019	Beto Pereira	3432	1694153	
178504	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-08-16 00:00:00	1608.79	8	2019	Beto Pereira	3432	1694154	
178505	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-08-16 00:00:00	664.79	8	2019	Beto Pereira	3432	1694158	
178506	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-08-16 00:00:00	861.79	8	2019	Beto Pereira	3432	1694159	
178507	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-08-22 00:00:00	316.0	8	2019	Beto Pereira	3432	1695886	
178508	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-09-03 00:00:00	29.0	9	2019	Beto Pereira	3432	1702870	
178509	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-09-06 00:00:00	5.0	9	2019	Beto Pereira	3432	1703215	
178510	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-09-11 00:00:00	219.0	9	2019	Beto Pereira	3432	1703631	
178511	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-09-12 00:00:00	79.57	9	2019	Beto Pereira	3432	1703788	
178512	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-10-01 00:00:00	1187.57	10	2019	Beto Pereira	3432	1705912	
178513	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-10-02 00:00:00	808.79	10	2019	Beto Pereira	3432	1706068	
178514	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-10-02 00:00:00	1187.57	10	2019	Beto Pereira	3432	1706069	
178515	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-10-02 00:00:00	1182.79	10	2019	Beto Pereira	3432	1706070	
178516	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-10-02 00:00:00	611.57	10	2019	Beto Pereira	3432	1706071	
178517	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-10-02 00:00:00	1041.79	10	2019	Beto Pereira	3432	1706072	
178518	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-10-04 00:00:00	744.0	10	2019	Beto Pereira	3432	1710863	
178519	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-10-23 00:00:00	272.67	10	2019	Beto Pereira	3432	1711046	
178520	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-10-29 00:00:00	581.22	10	2019	Beto Pereira	3432	1716685	
178521	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-10-30 00:00:00	177.0	10	2019	Beto Pereira	3432	1716753	
178522	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-01 00:00:00	1199.79	11	2019	Beto Pereira	3432	1716915	
178523	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-01 00:00:00	1037.57	11	2019	Beto Pereira	3432	1716918	
178524	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-05 00:00:00	1199.79	11	2019	Beto Pereira	3432	1717205	
178525	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-05 00:00:00	661.79	11	2019	Beto Pereira	3432	1717207	
178526	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-05 00:00:00	663.57	11	2019	Beto Pereira	3432	1717208	
178527	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-05 00:00:00	513.57	11	2019	Beto Pereira	3432	1717211	
178528	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-05 00:00:00	306.67	11	2019	Beto Pereira	3432	1717213	
178529	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-05 00:00:00	648.57	11	2019	Beto Pereira	3432	1717215	
178530	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-05 00:00:00	935.57	11	2019	Beto Pereira	3432	1717216	
178531	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-05 00:00:00	1032.79	11	2019	Beto Pereira	3432	1717218	
178532	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-05 00:00:00	482.79	11	2019	Beto Pereira	3432	1717221	
178533	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-05 00:00:00	482.79	11	2019	Beto Pereira	3432	1717222	
178534	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-06 00:00:00	616.0	11	2019	Beto Pereira	3432	1717363	
178535	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-06 00:00:00	1046.57	11	2019	Beto Pereira	3432	1717365	
178536	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-11-08 00:00:00	412.0	11	2019	Beto Pereira	3432	1717638	
178537	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-12-12 00:00:00	804.1	12	2019	Beto Pereira	3432	1723327	
178538	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-05 00:00:00	668.49	2	2019	Beto Pereira	3432	1641922	
178539	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-12 00:00:00	668.49	2	2019	Beto Pereira	3432	1642339	
178540	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-14 00:00:00	142.79	2	2019	Beto Pereira	3432	1642758	
178541	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-14 00:00:00	142.79	2	2019	Beto Pereira	3432	1642760	
178542	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-18 00:00:00	324.89	2	2019	Beto Pereira	3432	1643025	
178543	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-27 00:00:00	130.89	2	2019	THIAGO GONCALVES	3432	1644536	
178544	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-02-27 00:00:00	244.39	2	2019	RODRIGO SR PAEL ARDENGHI	3432	1644552	
178545	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-11 00:00:00	134.49	3	2019	Beto Pereira	3432	1649933	
178546	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-11 00:00:00	198.49	3	2019	Beto Pereira	3432	1649937	
178547	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-11 00:00:00	198.49	3	2019	Beto Pereira	3432	1649938	
178548	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-11 00:00:00	198.49	3	2019	Beto Pereira	3432	1649940	
178549	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-13 00:00:00	130.89	3	2019	Beto Pereira	3432	1650183	
178550	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-13 00:00:00	130.89	3	2019	Beto Pereira	3432	1650186	
178551	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-14 00:00:00	570.89	3	2019	Beto Pereira	3432	1650296	
178552	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-25 00:00:00	494.89	3	2019	Beto Pereira	3432	1652078	
178553	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-25 00:00:00	498.49	3	2019	Beto Pereira	3432	1652079	
178554	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-25 00:00:00	398.49	3	2019	Beto Pereira	3432	1652083	
178555	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-25 00:00:00	324.89	3	2019	Beto Pereira	3432	1652084	
178556	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-25 00:00:00	398.49	3	2019	Beto Pereira	3432	1652087	
178557	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-25 00:00:00	194.89	3	2019	Beto Pereira	3432	1652088	
178558	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-25 00:00:00	263.49	3	2019	Beto Pereira	3432	1652091	
178559	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-03-25 00:00:00	398.49	3	2019	THIAGO GONCALVES	3432	1652116	
178560	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-04-03 00:00:00	186.9	4	2019	Beto Pereira	3432	1654827	
178561	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-04-08 00:00:00	286.9	4	2019	Beto Pereira	3432	1655266	
178562	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-04-09 00:00:00	1070.9	4	2019	Beto Pereira	3432	1655428	
178563	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-04-30 00:00:00	688.18	4	2019	CAMILA BATONI	3432	1662016	
178564	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-10 00:00:00	88.0	5	2019	Beto Pereira	3432	1664988	
178565	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-17 00:00:00	489.39	5	2019	Beto Pereira	3432	1667201	
178566	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-20 00:00:00	694.79	5	2019	Beto Pereira	3432	1667337	
178567	Beto Pereira	204358.0	MS	PSDB	PASSAGEM AÉREA - RPA		Cia Aérea - TAM	020.128.620/0016-0	2019-05-20 00:00:00	425.39	5	2019	Beto Pereira	3432	1667338	
